Date,Close,Open,High,Low,Volume,Change
2021-11-25,391.93,395.67,395.73,391.69,117210000.0,-0.0088
2021-11-26,385.07,390.61,392.81,384.19,145770000.0,-0.0175
2021-11-29,381.63,381.25,384.97,379.27,178590000.0,-0.0089
2021-11-30,373.24,385.01,386.34,370.86,258519999.99999997,-0.022000000000000002
2021-12-01,383.13,376.45,384.05,373.61,167600000.0,0.0265
2021-12-02,389.64,379.76,389.64,379.59,150990000.0,0.017
2021-12-03,391.96,388.21,393.3,386.42,127840000.0,0.006
2021-12-06,392.85,389.95,394.4,387.58,124900000.0,0.0023
2021-12-07,396.31,392.88,396.46,391.29,157040000.0,0.0088
2021-12-08,397.27,399.89,402.34,396.32,140130000.0,0.0024
2021-12-09,401.13,398.19,401.13,396.93,159050000.0,0.0097
2021-12-10,397.97,398.21,399.12,396.58,92720000.0,-0.0079
2021-12-13,397.27,399.38,403.37,396.83,113330000.0,-0.0018
2021-12-14,395.41,394.54,397.02,393.5,116500000.0,-0.004699999999999999
2021-12-15,395.66,393.99,395.76,392.85,88940000.0,0.0006
2021-12-16,397.68,398.93,399.68,395.19,94130000.0,0.0051
2021-12-17,398.96,394.46,399.02,394.26,134700000.0,0.0032
2021-12-20,391.37,396.42,396.61,390.92,97270000.0,-0.019
2021-12-21,393.95,394.35,395.28,391.19,106000000.0,0.0066
2021-12-22,396.07,396.82,398.06,394.77,100310000.0,0.0054
2021-12-23,398.15,397.98,398.36,395.71,105280000.0,0.0053
2021-12-24,400.53,399.72,402.46,399.66,102500000.0,0.006
2021-12-27,398.61,400.61,401.07,398.31,103640000.0,-0.0048
2021-12-28,401.21,399.56,401.21,397.24,169710000.0,0.006500000000000001
2021-12-29,396.72,398.74,399.16,395.85,169050000.0,-0.011200000000000002
2021-12-30,394.19,397.13,398.59,393.89,103890000.0,-0.0064
2022-01-03,395.51,397.16,399.44,394.26,97580000.0,0.0033
2022-01-04,395.4,396.01,396.71,393.35,117160000.0,-0.0003
2022-01-05,390.39,394.91,395.2,387.56,175490000.0,-0.0127
2022-01-06,386.22,386.59,390.51,385.3,152390000.0,-0.010700000000000001
2022-01-07,390.85,388.3,391.75,388.06,114280000.0,0.012
2022-01-10,387.52,389.68,390.24,384.79,139100000.0,-0.0085
2022-01-11,388.97,388.32,390.43,386.26,133430000.0,0.0037
2022-01-12,394.66,392.29,394.87,391.96,210100000.0,0.0146
2022-01-13,393.0,395.68,395.93,392.52,151710000.0,-0.0042
2022-01-14,387.45,389.66,390.81,386.25,146050000.0,-0.0141
2022-01-17,383.81,387.0,387.33,381.56,135820000.0,-0.009399999999999999
2022-01-18,381.01,385.07,385.63,379.79,127940000.0,-0.0073
2022-01-19,378.21,377.75,381.91,376.74,126170000.0,-0.0073
2022-01-20,380.39,377.97,380.45,376.49,114100000.0,0.0058
2022-01-21,376.08,376.74,377.69,373.35,134240000.0,-0.0113
2022-01-24,371.3,374.64,375.45,369.63,112640000.0,-0.0127
2022-01-25,362.39,370.3,370.73,359.85,142180000.0,-0.024
2022-01-26,360.83,363.72,365.31,360.47,109340000.0,-0.0043
2022-01-27,348.58,360.83,363.11,348.55,158320000.0,-0.0339
2022-01-28,357.98,350.29,358.84,347.28,146980000.0,0.027000000000000003
2022-02-03,361.6,364.07,366.13,361.6,125480000.0,0.0101
2022-02-04,366.34,363.1,366.79,361.84,109790000.0,0.0131
2022-02-07,362.92,365.4,365.4,359.59,135530000.0,-0.009300000000000001
2022-02-08,363.48,365.91,367.32,360.78,133110000.00000001,0.0015
2022-02-09,368.65,367.02,368.65,365.79,117910000.0,0.014199999999999999
2022-02-10,371.57,371.84,372.86,369.3,180490000.0,0.0079
2022-02-11,368.61,367.54,371.35,366.9,161470000.0,-0.008
2022-02-14,362.98,364.36,365.97,360.46,146970000.0,-0.015300000000000001
2022-02-15,360.43,364.44,364.79,358.75,140830000.0,-0.006999999999999999
2022-02-16,367.3,365.96,367.66,364.64,108440000.0,0.0191
2022-02-17,369.55,368.11,373.03,365.48,209730000.0,0.0060999999999999995
2022-02-18,368.55,365.57,369.32,364.69,137050000.0,-0.0027
2022-02-21,368.29,362.83,368.75,361.14,109540000.0,-0.0007000000000000001
2022-02-22,363.51,362.93,364.81,360.74,162880000.0,-0.013000000000000001
2022-02-23,364.44,366.25,366.58,362.39,139930000.0,0.0026
2022-02-24,355.04,360.05,360.77,354.01,167280000.0,-0.0258
2022-02-25,358.44,358.79,360.85,357.02,154970000.0,0.0096
2022-02-28,361.54,356.59,361.54,355.77,237320000.0,0.0086
2022-03-02,360.59,361.52,362.81,359.89,170940000.0,-0.0026
2022-03-03,367.06,364.37,367.4,363.99,167180000.0,0.0179
2022-03-04,361.69,365.35,365.54,360.19,237190000.0,-0.0146
2022-03-07,353.03,356.59,356.59,351.91,193160000.0,-0.0239
2022-03-08,349.38,348.12,352.82,346.85,185900000.0,-0.0103
2022-03-10,358.01,354.33,358.27,354.33,212650000.0,0.024700000000000003
2022-03-11,355.31,355.95,356.85,353.26,182550000.0,-0.0075
2022-03-14,354.61,354.72,356.48,352.82,163910000.0,-0.002
2022-03-15,351.03,352.34,353.9,350.38,149110000.0,-0.0101
2022-03-16,356.09,354.88,356.29,351.97,125090000.0,0.0144
2022-03-17,361.46,362.39,364.18,361.36,172540000.0,0.0151
2022-03-18,362.33,361.16,362.78,359.6,155320000.0,0.0024
2022-03-21,358.77,363.81,363.86,358.41,117140000.0,-0.0098
2022-03-22,361.66,358.76,362.11,358.61,120700000.0,0.008100000000000001
2022-03-23,364.84,364.06,366.4,362.89,137430000.0,0.0088
2022-03-24,363.38,361.83,363.5,360.4,149350000.0,-0.004
2022-03-25,362.06,364.76,364.92,361.34,119070000.0,-0.0036
2022-03-28,362.06,360.63,363.25,358.7,136540000.0,0.0
2022-03-29,363.77,364.18,365.56,362.27,132699999.99999999,0.004699999999999999
2022-03-30,364.5,366.15,366.76,363.68,139980.0,0.002
2022-03-31,365.61,364.1,367.01,363.94,388610000.0,0.003
